Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames,days_since_start,week,team_size,score_per_submission,log_submissions,score_z
766,3422711,Maxim Surkov,2019-10-03 07:31:49,0.928085,22,surkov7,135.31376157407408,40,1,0.042185681818181824,3.1354942159291497,0.5402284180670093
767,3418104,"Yu,Hai ",2019-09-13 13:55:40,0.928085,74,yuhaichina,115.58032407407407,37,1,0.01254168918918919,4.31748811353631,0.5402284180670093
768,3418241,maruda,2019-10-02 14:23:27,0.928085,16,rafalpronko,134.59961805555557,40,1,0.0580053125,2.833213344056216,0.5402284180670093
769,3542139,Franck My,2019-09-25 00:37:24,0.928085,4,jsh127,127.02597222222222,39,1,0.23202125,1.6094379124341003,0.5402284180670093
770,3593354,chadliu,2019-09-25 05:25:40,0.928085,52,chadliu,127.22615740740741,39,1,0.017847788461538464,3.970291913552122,0.5402284180670093
771,3423598,Ala Eddine Ayadi,2019-09-12 05:08:03,0.928085,5,alaeddineayadi,114.21392361111111,37,1,0.185617,1.791759469228055,0.5402284180670093
772,3626463,Steven He,2019-09-12 07:48:13,0.928085,4,"emilyxu,herunyu",114.32515046296297,37,2,0.23202125,1.6094379124341003,0.5402284180670093
773,3489783,Andrey Anisimov,2019-09-30 10:55:26,0.928085,5,mlnn2017,132.45516203703704,40,1,0.185617,1.791759469228055,0.5402284180670093
774,3558008,Pro Laps,2019-10-03 23:15:53,0.928085,70,"chekrizh,zubochenko",135.96936342592593,40,2,0.013258357142857143,4.2626798770413155,0.5402284180670093
775,3584946,Ved Bharti,2019-09-20 07:32:22,0.928085,10,vedbharti,122.31414351851852,38,1,0.0928085,2.3978952727983707,0.5402284180670093
776,3417336,Lê Huỳnh Đức,2019-10-03 10:03:53,0.928085,27,lehuynhduc,135.41936342592592,40,1,0.03437351851851852,3.332204510175204,0.5402284180670093
777,3504784,Yulia Goncharenko,2019-09-13 07:45:54,0.928085,4,yuliok07,115.32354166666667,37,1,0.23202125,1.6094379124341003,0.5402284180670093
778,3425944,[Deleted],2019-09-13 20:35:08,0.928085,4,del=41826cc66c26842c,115.85773148148148,37,1,0.23202125,1.6094379124341003,0.5402284180670093
779,3417684,Niranjan Singh,2019-09-13 23:03:15,0.928085,3,niranjanmaisnam,115.96059027777778,37,1,0.3093616666666667,1.3862943611198906,0.5402284180670093
780,3436109,hena,2019-09-14 03:35:22,0.928085,2,caohena,116.14956018518518,37,1,0.4640425,1.0986122886681096,0.5402284180670093
781,3420387,[Deleted] 2c36109c-1eaf-4c3c-a2e9-99428164d615,2019-09-17 19:05:45,0.928085,40,del=a1b96d04959cde02,119.79565972222223,38,1,0.023202125,3.713572066704308,0.5402284180670093
782,3630645,mohitsingh3008,2019-09-15 04:05:19,0.928085,3,mohitsingh3008,117.1703587962963,37,1,0.3093616666666667,1.3862943611198906,0.5402284180670093
783,3617000,Harshit Patel,2019-09-21 19:36:31,0.928085,7,harshit0208,123.81702546296296,38,1,0.13258357142857144,2.0794415416798357,0.5402284180670093
784,3657814,Lebron James,2019-09-15 11:50:50,0.928085,2,lbj321,117.49363425925925,37,1,0.4640425,1.0986122886681096,0.5402284180670093
785,3639712,RohanDeySarkar,2019-09-22 03:32:49,0.928085,2,rohandeysarkar,124.14778935185186,38,1,0.4640425,1.0986122886681096,0.5402284180670093
786,3604821,Ankur Verma,2019-09-19 02:48:29,0.928085,16,ankurv857,121.11700231481481,38,1,0.0580053125,2.833213344056216,0.5402284180670093
787,3561049,levy0834,2019-09-16 02:09:53,0.928085,19,levy0834,118.09019675925926,38,1,0.04884657894736842,2.995732273553991,0.5402284180670093
788,3660234,Noah,2019-09-16 04:48:49,0.928085,2,mogabait,118.20056712962963,38,1,0.4640425,1.0986122886681096,0.5402284180670093
789,3659907,kw391st,2019-09-16 04:57:30,0.928085,1,kw391st,118.20659722222223,38,1,0.928085,0.6931471805599453,0.5402284180670093
790,3418787,ParulPandey,2019-09-16 06:09:55,0.928085,6,parulpandey,118.25688657407407,38,1,0.15468083333333335,1.9459101490553132,0.5402284180670093
791,3430356,Sohom Ghosh,2019-09-16 11:42:47,0.928085,1,sohomghosh,118.48804398148148,38,1,0.928085,0.6931471805599453,0.5402284180670093
792,3483407,Jeevan J,2019-09-16 14:10:50,0.928085,3,jeevan1511,118.59085648148148,38,1,0.3093616666666667,1.3862943611198906,0.5402284180670093
793,3412762,Luis Bronchal,2019-10-03 07:37:55,0.928085,9,lbronchal,135.3179976851852,40,1,0.10312055555555556,2.302585092994046,0.5402284180670093
794,3511549,Tom57,2019-10-02 21:08:00,0.928085,17,thomastilli,134.88055555555556,40,1,0.05459323529411765,2.8903717578961645,0.5402284180670093
795,3488911,Leigh,2019-09-16 20:25:28,0.928085,2,leighplt,118.85101851851852,38,1,0.4640425,1.0986122886681096,0.5402284180670093
796,3664102,Aleksei Bezguzov,2019-09-24 10:11:26,0.928085,2,alekseibezguzov,126.42460648148148,39,1,0.4640425,1.0986122886681096,0.5402284180670093
797,3434179,Pavel Kolosov,2019-09-23 07:10:51,0.928085,16,thepashko,125.29920138888889,39,1,0.0580053125,2.833213344056216,0.5402284180670093
798,3640434,Ivaldo Brandao,2019-09-17 03:23:43,0.928085,3,ivaldobrandao,119.14146990740741,38,1,0.3093616666666667,1.3862943611198906,0.5402284180670093
799,3541354,tingtao,2019-09-29 02:38:54,0.928085,12,chenlx,131.11034722222223,39,1,0.07734041666666668,2.5649493574615367,0.5402284180670093
800,3637540,Riyas,2019-09-17 10:00:55,0.928085,2,riyasvk,119.41730324074074,38,1,0.4640425,1.0986122886681096,0.5402284180670093
801,3605161,Alfonso Rodriguez,2019-09-20 15:46:51,0.928085,25,alfarosi,122.65753472222222,38,1,0.0371234,3.258096538021482,0.5402284180670093
802,3668088,dbftdiyoeywga,2019-09-17 16:32:48,0.928085,1,dbftdiyoeywga,119.68944444444445,38,1,0.928085,0.6931471805599453,0.5402284180670093
803,3668136,Lathwal,2019-09-17 18:16:55,0.928085,1,codename007,119.76174768518518,38,1,0.928085,0.6931471805599453,0.5402284180670093
804,3420811,wti 200,2019-10-02 20:54:03,0.928085,47,wti200,134.87086805555555,40,1,0.01974648936170213,3.8712010109078907,0.5402284180670093
805,3446552,taAsai,2019-09-28 04:53:03,0.928085,32,taasai,130.20350694444446,39,1,0.02900265625,3.4965075614664802,0.5402284180670093
806,3530413,yutaka,2019-10-03 06:33:59,0.928085,4,ytsumura,135.27359953703703,40,1,0.23202125,1.6094379124341003,0.5402284180670093
807,3416881,grantfrefg,2019-09-18 10:05:52,0.928085,33,frefger,120.42074074074074,38,1,0.02812378787878788,3.5263605246161616,0.5402284180670093
808,3463231,mfbbwan,2019-09-21 12:00:58,0.928085,20,thksmfbb,123.50067129629629,38,1,0.04640425,3.044522437723423,0.5402284180670093
809,3417643,何足道,2019-09-18 12:08:26,0.928085,7,jeff654zhao,120.50585648148149,38,1,0.13258357142857144,2.0794415416798357,0.5402284180670093
810,3422103,ouwenyu,2019-09-23 13:01:17,0.928085,10,ouwenyu060315,125.54255787037037,39,1,0.0928085,2.3978952727983707,0.5402284180670093
811,3561048,华山令狐冲,2019-09-28 03:04:44,0.928085,62,"buluslee,onebugbear",130.12828703703704,39,2,0.014969112903225808,4.143134726391533,0.5402284180670093
812,3423450,SYSUUUUUU,2019-09-30 12:48:18,0.928085,21,"fan1187023799,jinxincao,vincenthuhwenjie",132.53354166666668,40,3,0.04419452380952381,3.091042453358316,0.5402284180670093
813,3677043,Sunboy,2019-09-23 01:30:42,0.928084,4,sunboystar,125.06298611111112,39,1,0.232021,1.6094379124341003,0.5402189040185799
814,3662688,littlexiaogui,2019-10-03 13:58:07,0.928078,18,littlexiaogui,135.58202546296297,40,1,0.051559888888888884,2.9444389791664403,0.5401618197280045
815,3559005,Samir Tanfous,2019-09-24 12:39:35,0.928078,56,samir777,126.52748842592592,39,1,0.016572821428571426,4.04305126783455,0.5401618197280045
816,3580649,Egor Izgarshev,2019-10-03 13:02:43,0.928077,50,genoboost,135.54355324074075,40,1,0.01856154,3.9318256327243257,0.5401523056795761
817,3643939,Leonie,2019-09-12 05:21:30,0.928072,5,leoniewith,114.2232638888889,37,1,0.1856144,1.791759469228055,0.5401047354374301
818,3434215,paniquex,2019-10-03 22:14:20,0.928071,100,paniquex,135.92662037037036,40,1,0.00928071,4.61512051684126,0.5400952213890007
819,3417347,xsysigma,2019-09-07 15:17:06,0.928071,33,xsysigma,109.636875,36,1,0.028123363636363637,3.5263605246161616,0.5400952213890007
820,3457987,Evgeni Kasatkin,2019-10-03 08:33:06,0.928068,61,evgenikasatkin,135.35631944444444,40,1,0.015214229508196722,4.127134385045092,0.5400666792437135
821,3419458,DataGeek,2019-09-17 15:47:31,0.928065,8,thakurrajanand,119.65799768518518,38,1,0.116008125,2.1972245773362196,0.5400381370984263
822,3418666,St.Paul's,2019-10-03 11:47:12,0.928064,68,"futureboykid,yossy7s",135.4911111111111,40,2,0.013648,4.23410650459726,0.540028623049997
823,3416604,Filemide,2019-09-21 09:34:11,0.928056,107,filemide,123.39873842592593,38,1,0.008673420560747663,4.68213122712422,0.5399525106625638
824,3492205,Jian,2019-09-12 15:35:56,0.928049,6,shijianjian,114.6499537037037,37,1,0.15467483333333334,1.9459101490553132,0.5398859123235601
825,3412176,Anirudh Raghavan,2019-10-02 19:26:49,0.928049,60,anirag,134.81028935185185,40,1,0.015467483333333334,4.110873864173311,0.5398859123235601
826,3419262,YUV4R4J,2019-09-10 09:25:07,0.928048,25,gyuv4r4j,112.39244212962963,37,1,0.03712192,3.258096538021482,0.5398763982751307
827,3603267,hirayuki,2019-09-21 00:08:07,0.928048,19,hirayukis,123.00563657407407,38,1,0.04884463157894737,2.995732273553991,0.5398763982751307
828,3419491,p4nda#,2019-09-13 09:29:34,0.928048,7,g4ssy0,115.3955324074074,37,1,0.1325782857142857,2.0794415416798357,0.5398763982751307
829,3517648,Rahul Ravishankar,2019-09-20 11:33:21,0.928048,3,rahul1906,122.48149305555556,38,1,0.3093493333333333,1.3862943611198906,0.5398763982751307
830,3471159,prasoon kottarathil,2019-09-18 14:25:35,0.928047,9,prasoonkottarathil,120.60109953703704,38,1,0.10311633333333332,2.302585092994046,0.5398668842267013
831,3422284,JinnyC,2019-10-03 02:53:14,0.928045,36,jinnyc,135.12030092592593,40,1,0.02577902777777778,3.6109179126442243,0.5398478561298434
832,3424086,dn154,2019-10-01 04:56:50,0.928043,31,"nd0451,wezard706",133.20613425925927,40,2,0.029936870967741933,3.4657359027997265,0.5398288280329847
833,3417888,BNake,2019-09-21 20:48:44,0.92804,55,nolank,123.86717592592592,38,1,0.016873454545454546,4.02535169073515,0.5398002858876975
834,3626580,pallu,2019-09-09 10:28:25,0.928035,7,pallvith,111.43640046296296,37,1,0.13257642857142857,2.0794415416798357,0.5397527156455526
835,3451876,Landist,2019-09-29 22:15:20,0.928027,42,landist,131.92731481481482,39,1,0.022095880952380954,3.7612001156935624,0.5396766032581194
836,3419410,Andrey Demidov,2019-09-17 10:05:13,0.928026,16,foromik,119.42028935185185,38,1,0.058001625,2.833213344056216,0.53966708920969
837,3573458,U023,2019-09-23 19:55:43,0.928026,4,ryutek,125.8303587962963,39,1,0.2320065,1.6094379124341003,0.53966708920969
838,3480974,Kevin Feghoul,2019-09-22 20:20:58,0.928026,10,excalibur7,124.84789351851852,38,1,0.0928026,2.3978952727983707,0.53966708920969
839,3625271,Sujan Tamang,2019-09-18 03:32:59,0.928026,3,sujanay,120.1479050925926,38,1,0.309342,1.3862943611198906,0.53966708920969
840,3415193,Travischan,2019-09-08 10:11:25,0.928026,44,travisgogogo,110.42459490740741,36,1,0.0210915,3.8066624897703196,0.53966708920969
841,3427251,lwmiracle,2019-09-07 07:48:54,0.928026,5,"chenhuajie,lwmiracle",109.325625,36,2,0.1856052,1.791759469228055,0.53966708920969
842,3437716,Vantasty,2019-09-30 01:19:34,0.928021,17,vantasty,132.05525462962962,40,1,0.054589470588235295,2.8903717578961645,0.539619518967544
843,3469510,Autumnn,2019-10-03 08:59:25,0.928021,109,autumnn,135.3745949074074,40,1,0.008513954128440367,4.700480365792417,0.539619518967544
844,3574494,Kushal Dixit,2019-09-07 05:20:28,0.928021,9,wittykushal998,109.2225462962963,36,1,0.10311344444444444,2.302585092994046,0.539619518967544
845,3603414,MartinCheung,2019-09-30 01:51:40,0.928021,37,martincheung,132.0775462962963,40,1,0.025081648648648647,3.6375861597263857,0.539619518967544
846,3429015,00yq,2019-09-07 07:28:41,0.928021,26,lyq00335,109.31158564814815,36,1,0.035693115384615386,3.295836866004329,0.539619518967544
847,3436091,YuanYehaha,2019-09-07 08:51:42,0.928021,1,yuanyehaha,109.3692361111111,36,1,0.928021,0.6931471805599453,0.539619518967544
848,3445498,bits please,2019-10-03 14:29:25,0.928021,18,elishaj,135.60376157407407,40,1,0.05155672222222222,2.9444389791664403,0.539619518967544
849,3478042,DustStar,2019-09-07 09:52:52,0.928021,17,starstard,109.41171296296297,36,1,0.054589470588235295,2.8903717578961645,0.539619518967544
850,3623206,Tushar Singh Bhal,2019-09-07 10:00:06,0.928021,1,tushar97,109.4167361111111,36,1,0.928021,0.6931471805599453,0.539619518967544
851,3480394,Matteo Cati,2019-09-09 12:05:27,0.928021,58,blackflag3844,111.50378472222222,37,1,0.016000362068965518,4.07753744390572,0.539619518967544
852,3489082,John Xu,2019-10-03 05:45:23,0.928021,13,johnxuu,135.23984953703703,40,1,0.07138623076923077,2.639057329615259,0.539619518967544
853,3433681,hiroki fyama,2019-09-22 13:08:05,0.928021,79,hirokifuruyama,124.54728009259259,38,1,0.011747101265822785,4.382026634673881,0.539619518967544
854,3416485,Sandeep Kumar,2019-09-19 06:05:34,0.928021,6,sandeepkumar121995,121.25386574074074,38,1,0.15467016666666666,1.9459101490553132,0.539619518967544
855,3477804,myKiko,2019-09-14 14:51:09,0.928021,34,mykiko,116.61885416666667,37,1,0.027294735294117647,3.5553480614894135,0.539619518967544
856,3487666,ekoepplin,2019-09-23 20:48:35,0.928021,11,threeplusme,125.86707175925926,39,1,0.08436554545454546,2.4849066497880004,0.539619518967544
857,3626947,Natsuo Kawai,2019-09-07 14:47:49,0.928021,3,natsukawai,109.61653935185186,36,1,0.30934033333333333,1.3862943611198906,0.539619518967544
858,3422372,Tetyana Yatsenko,2019-10-02 03:11:43,0.928021,24,tetyanayatsenko,134.1331365740741,40,1,0.038667541666666666,3.2188758248682006,0.539619518967544
859,3599757,Quantum.ai,2019-09-20 15:37:47,0.928021,17,"harunshimanto,kulsumsiddique,loaiabdalslam,napsack",122.65123842592592,38,4,0.054589470588235295,2.8903717578961645,0.539619518967544
860,3599173,Daniel Castro Chincho,2019-09-19 09:20:50,0.928021,8,dancaschi,121.3894675925926,38,1,0.116002625,2.1972245773362196,0.539619518967544
861,3627461,Feiyang Chen,2019-09-07 17:04:19,0.928021,1,feiyangchen999,109.71133101851852,36,1,0.928021,0.6931471805599453,0.539619518967544
862,3627687,Kush Jajal,2019-09-07 18:46:07,0.928021,1,hansol1sol,109.78202546296296,36,1,0.928021,0.6931471805599453,0.539619518967544
863,3444475,shubhamjain28,2019-10-02 18:16:16,0.928021,11,shubhamjain28,134.7612962962963,40,1,0.08436554545454546,2.4849066497880004,0.539619518967544
864,3683187,qmming,2019-09-20 16:20:27,0.928019,2,qmming,122.68086805555555,38,1,0.4640095,1.0986122886681096,0.5396004908706863
865,3442727,surviv.ai,2019-09-14 01:36:56,0.928013,30,"pzchen,zsquared16",116.06731481481482,37,2,0.030933766666666664,3.4339872044851463,0.5395434065801109
866,3421898,T Flana,2019-09-29 12:40:37,0.928011,154,tflana,131.52820601851852,39,1,0.006026045454545455,5.043425116919247,0.5395243784832531
867,3429225,ValentineB,2019-09-30 08:45:21,0.928007,19,valentynabandura,132.3648263888889,40,1,0.048842473684210526,2.995732273553991,0.5394863222895365
868,3622761,Adel Valiullin,2019-10-03 23:29:22,0.928,8,mystery,135.97872685185186,40,1,0.116,2.1972245773362196,0.5394197239505328
869,3666845,Heeee,2019-10-01 01:14:10,0.928,30,"heeyyy,yuxianzong,zbliang1",133.05150462962962,40,3,0.030933333333333334,3.4339872044851463,0.5394197239505328
870,3695993,Mike Kim,2019-10-03 23:46:52,0.927996,10,mikeskim,135.99087962962963,40,1,0.09279960000000001,2.3978952727983707,0.5393816677568162
871,3434372,DataPowers,2019-10-03 20:47:32,0.927995,100,"futureunicorn,jenyadatapower,lyceumman,oxana96",135.8663425925926,40,4,0.00927995,4.61512051684126,0.5393721537083869
872,3449528,Alvor,2019-09-01 08:15:22,0.927987,56,allvor,103.34400462962962,35,1,0.016571196428571428,4.04305126783455,0.5392960413209537
873,3416077,[Deleted],2019-10-03 13:17:02,0.927983,64,del=6e2d157bb3293b3e,135.55349537037037,40,1,0.014499734375,4.174387269895637,0.5392579851272371
874,3672568,WORK,2019-10-03 14:08:08,0.927983,56,arunpoochelvanai,135.58898148148148,40,1,0.016571125,4.04305126783455,0.5392579851272371
875,3628612,Nivetha Poochelvan,2019-10-03 22:59:21,0.927983,56,niveratzzz,135.95788194444444,40,1,0.016571125,4.04305126783455,0.5392579851272371
876,3435555,Adam Suwik,2019-10-03 20:47:46,0.927974,145,adamsuwik,135.86650462962962,40,1,0.006399820689655172,4.983606621708336,0.5391723586913746
877,3415904,arcwatercash,2019-10-03 22:59:45,0.927973,180,arcwatercash,135.95815972222223,40,1,0.005155405555555556,5.198497031265826,0.5391628446429462
878,3427315,abnerzhang,2019-09-29 00:51:02,0.927972,51,abnerzhang,131.03543981481482,39,1,0.018195529411764708,3.9512437185814275,0.5391533305945168
879,3502732,Vopani,2019-10-03 22:56:39,0.927967,27,rohanrao,135.95600694444445,40,1,0.03436914814814815,3.332204510175204,0.5391057603523708
880,3439436,libriumcc,2019-10-01 01:55:09,0.927965,31,"jasonwq,libriumcc",133.07996527777777,40,2,0.029934354838709678,3.4657359027997265,0.5390867322555131
881,3421565,Kernel Mining,2019-10-03 23:11:31,0.927961,153,"hengzheng,supportvectordevin,yesheng1984",135.96633101851853,40,3,0.006065104575163399,5.0369526024136295,0.5390486760617964
882,3611865,mhs123,2019-09-23 11:00:44,0.927955,34,"lpachuong,mhs123",125.45884259259259,39,2,0.027292794117647057,3.5553480614894135,0.538991591771221
883,3627171,Marco Vasquez E,2019-09-19 21:58:59,0.927949,2,marcovasquez,121.91596064814814,38,1,0.4639745,1.0986122886681096,0.5389345074806468
884,3425772,Orange Dude,2019-09-22 10:24:36,0.927943,56,orangedude,124.43375,38,1,0.016570410714285715,4.04305126783455,0.5388774231900714
885,3569844,tasv,2019-09-30 10:49:28,0.92794,6,tashirovii,132.4510185185185,40,1,0.15465666666666666,1.9459101490553132,0.5388488810447841
886,3542774,Liyifan,2019-10-01 01:39:08,0.927938,91,aissenf,133.0688425925926,40,1,0.010197120879120879,4.5217885770490405,0.5388298529479264
887,3415974,Yizhi,2019-09-10 11:42:14,0.927934,44,yizhitao,112.48766203703704,37,1,0.021089409090909093,3.8066624897703196,0.5387917967542099
888,3624280,zmnako,2019-10-03 16:32:18,0.927931,46,zmnako,135.68909722222222,40,1,0.02017241304347826,3.8501476017100584,0.5387632546089216
889,3593142,Peter Camenzind,2019-10-03 12:48:10,0.927926,74,"del=4f8166ccc9029a54,ethancyc,folderplus,mobagelai",135.53344907407407,40,4,0.012539540540540541,4.31748811353631,0.5387156843667766
890,3419333,看不见的城市,2019-09-29 13:46:31,0.927921,31,mooson,131.57396990740742,39,1,0.02993293548387097,3.4657359027997265,0.5386681141246307
891,3650755,Ruben O.,2019-10-03 13:33:53,0.927917,20,rubeno,135.56519675925927,40,1,0.04639585,3.044522437723423,0.5386300579309141
892,3418390,ulebok (Михаеску Глеб),2019-09-23 13:38:53,0.927916,5,glebmihaescu,125.56866898148148,39,1,0.1855832,1.791759469228055,0.5386205438824847
893,3615028,Mahmoud farfoura,2019-09-23 09:30:27,0.927913,11,mfarfora,125.39614583333334,39,1,0.08435572727272728,2.4849066497880004,0.5385920017371976
894,3429049,Vadim Kovalev,2019-10-02 17:26:13,0.927911,184,vadimkovalev,134.72653935185184,40,1,0.005042994565217391,5.220355825078325,0.5385729736403398
895,3493267,Leofiro,2019-10-03 17:12:59,0.92791,6,leofiro,135.71734953703702,40,1,0.15465166666666666,1.9459101490553132,0.5385634595919104
896,3640062,Arutoria,2019-10-03 08:14:32,0.927908,19,"saber7arutoria,wait98chan",135.3434259259259,40,2,0.04883726315789474,2.995732273553991,0.5385444314950516
897,3635769,wii365,2019-10-03 22:28:03,0.927902,34,wii365,135.93614583333334,40,1,0.027291235294117647,3.5553480614894135,0.5384873472044772
898,3464156,Mohammed Tayor,2019-10-03 18:58:20,0.927897,21,tayorm,135.79050925925927,40,1,0.04418557142857143,3.091042453358316,0.5384397769623313
899,3420433,Bryan Arnold,2019-09-19 06:30:18,0.927892,6,puremath86,121.27104166666666,38,1,0.15464866666666668,1.9459101490553132,0.5383922067201863
900,3676387,xiamj,2019-09-19 06:55:30,0.927892,1,xiamaozi11,121.28854166666666,38,1,0.927892,0.6931471805599453,0.5383922067201863
901,3486086,Shashi Prakash Tripathi,2019-09-19 07:23:24,0.927892,25,shishu1421,121.30791666666667,38,1,0.037115680000000005,3.258096538021482,0.5383922067201863
902,3676694,Naoki Maeda,2019-09-19 08:21:29,0.927892,2,naokimaeda,121.34825231481481,38,1,0.463946,1.0986122886681096,0.5383922067201863
903,3561792,pipdax,2019-09-19 08:26:24,0.927892,3,pipdax,121.35166666666667,38,1,0.30929733333333337,1.3862943611198906,0.5383922067201863
904,3456605,1367,2019-09-19 09:29:15,0.927892,55,dengmx,121.3953125,38,1,0.016870763636363636,4.02535169073515,0.5383922067201863
905,3613843,pumpkin,2019-09-19 11:29:55,0.927892,4,dntmnok,121.4791087962963,38,1,0.231973,1.6094379124341003,0.5383922067201863
906,3417545,grib0ed0v,2019-09-19 12:45:59,0.927892,15,alexgruzdev,121.53193287037037,38,1,0.06185946666666667,2.772588722239781,0.5383922067201863
907,3434025,yourSprite,2019-09-19 13:22:22,0.927892,14,yoursprite,121.55719907407408,38,1,0.066278,2.70805020110221,0.5383922067201863
908,3584756,Shubham Choudhary,2019-09-19 14:19:04,0.927892,2,shubham311994,121.59657407407407,38,1,0.463946,1.0986122886681096,0.5383922067201863
909,3615403,RezaV,2019-09-30 22:03:24,0.927892,21,vaghefi,132.91902777777779,40,1,0.04418533333333333,3.091042453358316,0.5383922067201863
910,3457852,happylele7777,2019-09-20 08:21:46,0.927892,6,happylele7777,122.34844907407407,38,1,0.15464866666666668,1.9459101490553132,0.5383922067201863
911,3680622,ss7321,2019-09-20 04:16:15,0.927892,1,ss7321,122.17795138888889,38,1,0.927892,0.6931471805599453,0.5383922067201863
912,3674464,kouml,2019-09-20 04:26:37,0.927892,2,daguniko,122.18515046296297,38,1,0.463946,1.0986122886681096,0.5383922067201863
913,3489623,Jack Dawson,2019-09-30 00:16:05,0.927892,6,yangju0411,132.0111689814815,40,1,0.15464866666666668,1.9459101490553132,0.5383922067201863
914,3419531,Ayman Khalafallah,2019-09-20 05:32:34,0.927892,2,aymankh,122.23094907407408,38,1,0.463946,1.0986122886681096,0.5383922067201863
915,3681259,Akhilesh Rai,2019-09-20 07:06:59,0.927892,1,akhileshrai003,122.2965162037037,38,1,0.927892,0.6931471805599453,0.5383922067201863
916,3641561,Oleksii Serdiuk,2019-09-20 11:28:01,0.927892,2,oleks11,122.47778935185185,38,1,0.463946,1.0986122886681096,0.5383922067201863
917,3682947,Seray Beser,2019-09-20 14:27:22,0.927892,1,seraybeser,122.60233796296296,38,1,0.927892,0.6931471805599453,0.5383922067201863
918,3460159,Gaurav Dhama,2019-10-02 22:29:53,0.927892,23,gauravdhama11,134.93741898148147,40,1,0.04034313043478261,3.1780538303479458,0.5383922067201863
919,3433833,Saif Eddine Ghribi,2019-09-20 21:18:45,0.927892,10,saifeddineghribi,122.88802083333333,38,1,0.0927892,2.3978952727983707,0.5383922067201863
920,3472033,HiroyukiSHINODA,2019-10-01 01:48:58,0.927892,38,mirandora,133.0756712962963,40,1,0.024418210526315792,3.6635616461296463,0.5383922067201863
921,3685043,yuji kawata,2019-10-03 23:52:57,0.927892,2,k2123601,135.99510416666666,40,1,0.463946,1.0986122886681096,0.5383922067201863
922,3613039,tarunad,2019-09-22 16:23:52,0.927892,2,tarunad,124.68324074074074,38,1,0.463946,1.0986122886681096,0.5383922067201863
923,3415482,star,2019-09-29 01:58:52,0.927892,12,liangruiqi,131.0825462962963,39,1,0.07732433333333334,2.5649493574615367,0.5383922067201863
924,3458023,Guillaume Abautret,2019-09-21 11:24:37,0.927892,2,guillaumea,123.47542824074074,38,1,0.463946,1.0986122886681096,0.5383922067201863
925,3412756,lystahi,2019-09-30 12:51:03,0.927892,9,lystahi,132.5354513888889,40,1,0.10309911111111111,2.302585092994046,0.5383922067201863
926,3689646,Shubham Chauhan,2019-09-21 18:35:46,0.927892,4,"ajay19,chirayushya,ishangoyal01,pankilpathania,shubham1211",123.77483796296296,38,5,0.231973,1.6094379124341003,0.5383922067201863
927,3633742,legohorse,2019-10-03 13:32:17,0.927892,3,legohorse,135.56408564814814,40,1,0.30929733333333337,1.3862943611198906,0.5383922067201863
928,3675095,Wu Ziyue (ZJUer),2019-10-01 01:46:17,0.927892,5,tinkywuzhao,133.07380787037036,40,1,0.1855784,1.791759469228055,0.5383922067201863
929,3550796,Yusuke Ito,2019-09-22 09:54:19,0.927892,1,yusukeito,124.4127199074074,38,1,0.927892,0.6931471805599453,0.5383922067201863
930,3445293,zi ling zhou,2019-09-30 02:39:58,0.927892,40,zzltheone,132.11108796296296,40,1,0.0231973,3.713572066704308,0.5383922067201863
931,3666046,Ali Haider Bangash,2019-09-24 13:21:19,0.927892,3,hhaider5,126.5564699074074,39,1,0.30929733333333337,1.3862943611198906,0.5383922067201863
932,3577636,jxlijunhao,2019-09-22 14:15:36,0.927892,2,transwarp,124.59416666666667,38,1,0.463946,1.0986122886681096,0.5383922067201863
933,3506634,koheinishitani,2019-09-30 14:49:22,0.927892,4,koheinishitani,132.61761574074075,40,1,0.231973,1.6094379124341003,0.5383922067201863
934,3445833,Forest1037,2019-09-23 01:02:01,0.927892,17,hustertango,125.04306712962963,39,1,0.05458188235294118,2.8903717578961645,0.5383922067201863
935,3597339,kosk,2019-09-23 02:43:18,0.927892,2,asakoske,125.11340277777778,39,1,0.463946,1.0986122886681096,0.5383922067201863
936,3422452,kickback,2019-09-27 12:24:59,0.927892,48,bkosar1640,129.51734953703703,39,1,0.019331083333333336,3.8918202981106265,0.5383922067201863
937,3450743,KMYU,2019-09-23 06:18:50,0.927892,2,kmtune,125.2630787037037,39,1,0.463946,1.0986122886681096,0.5383922067201863
938,3415247,AbhilashVJ,2019-09-23 07:13:54,0.927892,12,abh001,125.30131944444445,39,1,0.07732433333333334,2.5649493574615367,0.5383922067201863
939,3551989,Egor Savkin,2019-09-30 07:11:52,0.927892,15,syegor,132.2999074074074,40,1,0.06185946666666667,2.772588722239781,0.5383922067201863
940,3653347,Infex,2019-09-30 10:04:22,0.927892,11,ivannikovaa,132.41969907407406,40,1,0.08435381818181818,2.4849066497880004,0.5383922067201863
941,3412468,Jaime Badiola,2019-09-23 09:33:43,0.927892,40,jaimebadiola,125.39841435185186,39,1,0.0231973,3.713572066704308,0.5383922067201863
942,3686086,GoneCase,2019-09-23 09:53:20,0.927892,1,keshavkmr48,125.41203703703704,39,1,0.927892,0.6931471805599453,0.5383922067201863
943,3421559,Wael Dahech,2019-09-25 06:19:15,0.927892,2,waeldahech,127.26336805555556,39,1,0.463946,1.0986122886681096,0.5383922067201863
